PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
8607_01,Earth,FALSE,G/1387/S,Cygnus,21,FALSE,0,2202,9,71,100,Lan Gainebergan,TRUE
8609_01,Earth,FALSE,E/564/S,Andromeda,27,FALSE,0,0,2,994,0,Bara Cochrisons,FALSE
8610_01,Earth,TRUE,G/1398/P,Cygnus,15,FALSE,0,0,0,0,0,Thondy Mayson,TRUE
8611_01,Earth,FALSE,F/1766/P,Virgo,24,FALSE,2,644,0,0,0,Rice Mejiaddox,FALSE
8612_01,Earth,FALSE,G/1399/P,Andromeda,31,FALSE,4,9,870,0,0,Carlen Welles,FALSE
8613_01,Earth,FALSE,G/1388/S,Andromeda,10,FALSE,0,0,0,0,0,Alraium Disivering,TRUE
8614_01,Earth,FALSE,G/1400/P,Andromeda,23,FALSE,4,3,1785,0,0,Alraium Disivering,TRUE
8615_01,Earth,FALSE,E/565/S,Virgo,50,FALSE,0,0,117,712,0,Kris Buckentry,TRUE
8615_02,Earth,TRUE,G/1389/S,Virgo,13,FALSE,0,0,0,0,0,Jarena Buckentry,TRUE
8616_01,Mars,FALSE,F/1767/P,Andromeda,43,FALSE,27,0,797,830,161,Fruik Coune,FALSE
8616_02,Mars,TRUE,F/1767/P,Virgo,20,FALSE,0,0,0,0,0,Skies Coune,TRUE
8617_01,Earth,FALSE,F/1768/P,Andromeda,21,FALSE,11,1475,0,0,0,Jeroy Cartiz,TRUE
8618_01,Europa,FALSE,B/336/S,Virgo,18,FALSE,0,694,0,0,1370,Hallux Resendent,FALSE
8618_02,Europa,TRUE,B/336/S,Andromeda,16,FALSE,0,0,0,0,0,Jihonon Resendent,TRUE
8619_01,Europa,FALSE,E/566/S,Andromeda,47,FALSE,187,268,977,3441,236,Mardach Heermy,FALSE
8620_01,Mars,FALSE,F/1659/S,Andromeda,35,TRUE,1234,35,7,0,0,Cinets Crit̩,FALSE
8623_01,Earth,FALSE,G/734/S,Andromeda,15,FALSE,9,731,85,0,537,Vandy Hoffergess,FALSE
8624_01,Earth,FALSE,F/1661/S,Andromeda,46,FALSE,135,0,0,0,928,Penne Kramorry,FALSE
8624_02,Earth,TRUE,G/1390/S,Andromeda,6,FALSE,0,0,0,0,0,Eristy Kramorry,FALSE
8626_01,Earth,FALSE,F/1770/P,Andromeda,26,FALSE,1,0,1,15,854,Alber Corman,FALSE
8628_01,Earth,FALSE,F/1664/S,Cygnus,49,FALSE,0,18,0,0,686,Enry Johnsondez,FALSE
8629_01,Earth,TRUE,G/1391/S,Andromeda,28,FALSE,0,0,0,0,0,Royce Hamberterry,TRUE
8631_01,Mars,TRUE,E/553/P,Andromeda,37,FALSE,0,0,0,0,0,Denuts Stit̩,FALSE
8633_01,Earth,FALSE,F/1665/S,Andromeda,17,FALSE,2,33,97,553,0,Jenne Daughessey,FALSE
8634_01,Earth,FALSE,G/1392/S,Andromeda,38,FALSE,1739,0,0,83,0,Wenny Hurchez,FALSE
8635_01,Earth,FALSE,E/554/P,Andromeda,18,FALSE,224,0,0,0,1384,Joanry Welles,FALSE
8636_01,Mars,TRUE,F/1772/P,Andromeda,55,FALSE,0,0,0,0,0,Panzel Ruity,TRUE
8637_01,Earth,TRUE,F/1773/P,Andromeda,28,FALSE,0,0,0,0,0,Sinkes Spien,TRUE
8637_02,Mars,FALSE,F/1773/P,Andromeda,25,FALSE,987,0,6221,141,0,Varz Spien,TRUE
8637_03,Mars,FALSE,E/555/P,Andromeda,17,FALSE,330,1,967,0,0,Nakes Spien,FALSE
8638_01,Earth,TRUE,G/1402/P,Andromeda,22,FALSE,0,0,0,0,0,Therta Holliams,FALSE
8638_02,Earth,FALSE,G/1402/P,Andromeda,4,FALSE,0,0,0,0,0,Janee Holliams,TRUE
8638_03,Earth,FALSE,G/1402/P,Virgo,3,FALSE,0,0,0,0,0,Britta Holliams,TRUE
8639_01,Mars,TRUE,E/567/S,Andromeda,21,FALSE,0,0,0,0,0,Wifts Berle,FALSE
8639_02,Mars,FALSE,D/260/S,Andromeda,24,FALSE,1455,2207,163,2354,0,Cruts Berle,FALSE
8640_01,Earth,FALSE,F/1666/S,Andromeda,50,FALSE,133,0,525,0,31,Diandy Hurchrisong,FALSE
8641_01,Mars,FALSE,F/1667/S,Andromeda,3,FALSE,0,0,0,0,0,Cint Mille,TRUE
8641_02,Mars,FALSE,F/1667/S,Andromeda,19,FALSE,1146,0,3,0,0,Conth Mille,FALSE
8641_03,Mars,TRUE,F/1667/S,Andromeda,22,FALSE,0,0,0,0,0,Pech Mille,TRUE
8642_01,Earth,FALSE,F/1774/P,Cygnus,20,FALSE,0,4,0,0,625,Yolace Berreranks,FALSE
8643_01,Mars,FALSE,F/1775/P,Andromeda,18,FALSE,2048,0,2,848,0,Dow Ramad,FALSE
8644_01,Earth,FALSE,F/1668/S,Andromeda,27,FALSE,20,0,11,0,848,Shawne Dunnisey,FALSE
8644_02,Earth,FALSE,F/1668/S,Andromeda,29,FALSE,0,0,0,0,1972,Ninaha Dunnisey,FALSE
8645_01,Earth,FALSE,F/1776/P,Virgo,23,FALSE,1,26,1908,318,0,Herita Arneras,TRUE
8646_01,Europa,TRUE,C/325/S,Andromeda,48,FALSE,0,0,0,0,0,Neutrak Vertfull,TRUE
8646_02,Europa,FALSE,C/325/S,Andromeda,32,FALSE,0,1285,0,3030,334,Enifik Vertfull,FALSE
8646_03,Europa,TRUE,C/325/S,Andromeda,55,FALSE,0,0,0,0,0,Atonon Vertfull,TRUE
8646_04,Europa,FALSE,C/325/S,Virgo,49,FALSE,3,1108,2,5775,1964,Chamark Vertfull,FALSE
8650_01,Earth,TRUE,G/1404/P,Andromeda,15,FALSE,0,0,0,0,0,Artis Weberton,TRUE
8653_01,Earth,TRUE,G/1393/S,Andromeda,50,FALSE,0,0,0,0,0,Racily Bairdyork,TRUE
8654_01,Earth,FALSE,F/1779/P,Andromeda,35,FALSE,777,0,23,0,61,Jeresa Noelan,FALSE
8656_01,Europa,FALSE,A/103/S,Andromeda,29,FALSE,0,4455,0,1663,4435,Antinon Imparmle,FALSE
8656_02,Europa,FALSE,A/103/S,Virgo,38,TRUE,0,1298,0,1841,1547,Almino Rotter,FALSE
8656_03,Europa,TRUE,A/103/S,Virgo,29,TRUE,0,0,0,0,0,Eltares Imparmle,TRUE
8657_01,Mars,FALSE,F/1780/P,Andromeda,39,FALSE,200,0,1083,65,0,Caish Harta,TRUE
8658_01,Mars,FALSE,E/568/S,Andromeda,49,FALSE,0,1,1364,226,0,Ney Forne,TRUE
8658_02,Mars,FALSE,F/1673/S,Andromeda,39,FALSE,345,0,848,0,116,Batech Forne,FALSE
8659_01,Earth,FALSE,F/1781/P,Andromeda,19,FALSE,125,556,23,0,0,Coley Ryanglasey,TRUE
8661_01,Earth,FALSE,F/1675/S,Andromeda,19,FALSE,886,0,0,1587,12,Herina Pierry,FALSE
8663_01,Earth,FALSE,G/1394/S,Andromeda,14,FALSE,450,4791,896,0,0,Fery Hurchrisong,TRUE
8663_02,Earth,TRUE,G/734/S,Virgo,40,FALSE,0,0,0,0,0,Donnie Hurchrisong,TRUE
8664_01,Earth,FALSE,G/1395/S,Andromeda,40,FALSE,909,0,0,0,0,Loisey Hallahaney,FALSE
8667_01,Mars,FALSE,F/1676/S,Andromeda,20,FALSE,733,0,455,0,0,Koat Kad,FALSE
8668_01,Mars,TRUE,F/1783/P,Andromeda,6,FALSE,0,0,0,0,0,Mall Rapie,TRUE
8668_02,Mars,FALSE,D/269/P,Andromeda,41,FALSE,806,16,125,1008,0,Mulk Rapie,FALSE
8668_03,Mars,FALSE,E/556/P,Andromeda,37,FALSE,0,0,0,0,0,Toat Rapie,FALSE
8669_01,Earth,FALSE,F/1677/S,Andromeda,31,FALSE,949,0,22,0,0,Morrie Cartiz,FALSE
8669_02,Earth,FALSE,G/1397/S,Andromeda,8,FALSE,0,0,0,0,0,Craine Cartiz,FALSE
8669_03,Earth,FALSE,F/1677/S,Andromeda,55,FALSE,506,0,456,0,0,Leence Cartiz,FALSE
8670_01,Earth,TRUE,G/1398/S,Cygnus,16,FALSE,0,0,0,0,0,Evenna Williotters,TRUE
8671_01,Europa,FALSE,A/90/P,Virgo,29,FALSE,1,764,1,265,1539,Avijava Ticagent,TRUE
8672_01,Earth,FALSE,G/1406/P,Andromeda,40,FALSE,21,155,0,267,0,Cary Rilley,FALSE
8673_01,Europa,TRUE,C/285/P,Andromeda,27,FALSE,0,0,0,0,0,Taurak Pentical,TRUE
8674_01,Mars,FALSE,F/1784/P,Andromeda,21,FALSE,4924,0,49,2,0,Gra Resty,FALSE
8675_01,Europa,TRUE,B/281/P,Andromeda,25,FALSE,0,0,0,0,0,Benebah Droning,TRUE
8680_01,Mars,FALSE,F/1786/P,Andromeda,44,FALSE,0,971,700,0,0,Scera Sty,FALSE
8681_01,Mars,FALSE,F/1787/P,Andromeda,34,FALSE,368,499,1729,0,2,Colde Derry,FALSE
8681_02,Mars,FALSE,F/1787/P,Andromeda,1,FALSE,0,0,0,0,0,Rionk Facle,TRUE
8681_03,Mars,FALSE,F/1787/P,Andromeda,1,FALSE,0,0,0,0,0,Totax Derry,TRUE
8683_01,Earth,FALSE,F/1679/S,Cygnus,42,FALSE,51,6,87,21,404,Dandra Prinson,FALSE
8684_01,Earth,FALSE,F/1788/P,Andromeda,18,FALSE,1,1,0,226,488,Carly Meleon,FALSE
8685_01,Earth,TRUE,G/1400/S,Virgo,21,FALSE,0,0,0,0,0,Ren Midtt,TRUE
8687_01,Earth,FALSE,F/1680/S,Andromeda,24,FALSE,0,0,594,95,0,Annon Cartiz,TRUE
8688_01,Earth,FALSE,F/1681/S,Andromeda,24,FALSE,0,0,0,595,0,Eillis Moodmandez,FALSE
8691_01,Earth,TRUE,G/1409/P,Cygnus,18,FALSE,0,0,0,0,0,Thewis Pierry,FALSE
8693_01,Earth,TRUE,G/1410/P,Cygnus,27,FALSE,0,0,0,0,0,Juanna Buckson,TRUE
8694_01,Earth,TRUE,G/1411/P,Andromeda,13,FALSE,0,0,0,0,0,Wenise Lunapperts,TRUE
8694_02,Earth,FALSE,G/1411/P,Andromeda,10,FALSE,0,0,0,0,0,Dixiel Lunapperts,FALSE
8694_03,Earth,TRUE,G/1411/P,Andromeda,8,FALSE,0,0,0,0,0,Reneen Lunapperts,FALSE
8695_01,Mars,FALSE,F/1683/S,Andromeda,40,FALSE,76,0,1169,0,64,Apench Seen,TRUE
8696_01,Europa,TRUE,C/326/S,Cygnus,35,FALSE,0,0,0,0,0,Bahoton Alvesssidy,TRUE
8700_01,Mars,FALSE,F/1684/S,Andromeda,13,FALSE,217,7,928,0,728,Mose Teake,FALSE
8701_01,Mars,FALSE,F/1789/P,Virgo,19,FALSE,203,0,172,1460,151,Hammet Rekle,FALSE
8703_01,Earth,FALSE,F/1685/S,Andromeda,44,FALSE,84,0,308,0,1179,Lynnie Simpsonks,FALSE
8704_01,Mars,TRUE,F/1686/S,Andromeda,36,FALSE,0,0,0,0,0,Pie Facke,TRUE
8704_02,Mars,FALSE,D/264/S,Andromeda,29,FALSE,2239,0,146,0,0,Cappe Facke,FALSE
8708_01,Earth,FALSE,G/1413/P,Cygnus,28,FALSE,679,0,0,0,0,Annard Jacostaffey,FALSE
8709_01,Earth,FALSE,F/1687/S,Andromeda,36,FALSE,0,98,456,277,70,Sallie Cartyernan,FALSE
8710_01,Earth,FALSE,F/1688/S,Cygnus,24,FALSE,312,227,50,0,0,Frandy Scheron,FALSE
8712_01,Mars,TRUE,F/1792/P,Andromeda,14,FALSE,0,0,0,0,0,Blesh Snoff,TRUE
8714_01,Mars,FALSE,D/270/P,Andromeda,50,FALSE,1584,0,36,104,0,Park Mad,TRUE
8716_01,Earth,FALSE,F/1793/P,Cygnus,20,FALSE,426,0,220,2,0,Rankie Graneyes,FALSE
8717_01,Earth,FALSE,F/1689/S,Andromeda,38,FALSE,139,9,0,0,582,Nelley Freevenson,FALSE
8719_01,Europa,FALSE,A/104/S,Andromeda,33,TRUE,0,3076,0,3,994,Naslon Invebodene,FALSE
8719_02,Europa,FALSE,A/104/S,Virgo,54,FALSE,0,1821,2370,949,46,Astrak Alcemblery,FALSE
8719_03,Europa,FALSE,A/104/S,Virgo,20,FALSE,0,0,0,0,0,Edaron Invebodene,TRUE
8720_01,Earth,FALSE,F/1690/S,Virgo,23,FALSE,0,247,1063,36,0,Enrie Bartines,TRUE
8721_01,Europa,TRUE,B/337/S,Virgo,65,FALSE,0,0,0,0,0,Mariton Tronsive,TRUE
8722_01,Mars,TRUE,E/558/P,Andromeda,51,FALSE,0,0,0,0,0,Cherry Pine,FALSE
8722_02,Mars,FALSE,E/558/P,Andromeda,36,FALSE,2002,0,10,87,0,Triple Pine,FALSE
8723_01,Earth,FALSE,F/1794/P,Andromeda,38,FALSE,32,1163,0,52,1935,Aleen Traverdy,FALSE
8727_01,Earth,FALSE,F/1797/P,Virgo,28,FALSE,34,0,0,0,658,Hencey Bulliamoses,FALSE
8728_01,Earth,FALSE,F/1798/P,Andromeda,32,FALSE,258,500,3,15,128,Justie Fulloydez,TRUE
8728_02,Earth,FALSE,G/1416/P,Andromeda,55,FALSE,694,0,1,87,0,Eilan Fulloydez,FALSE
8728_03,Earth,FALSE,F/1798/P,Andromeda,23,FALSE,1254,0,45,0,0,Fanna Fulloydez,FALSE
8728_04,Earth,FALSE,F/1798/P,Cygnus,38,FALSE,647,23,1,0,0,Ginald Fulloydez,FALSE
8728_05,Earth,TRUE,G/1416/P,Virgo,18,FALSE,0,0,0,0,0,Weslie Fulloydez,TRUE
8728_06,Earth,TRUE,G/1416/P,Cygnus,32,FALSE,0,0,0,0,0,Kendy Fulloydez,FALSE
8728_07,Earth,FALSE,G/734/S,Andromeda,44,FALSE,266,3,2,0,748,Delley Fulloydez,FALSE
8728_08,Earth,FALSE,G/1416/P,Andromeda,62,FALSE,0,592,164,0,0,Franda Fulloydez,TRUE
8729_01,Europa,FALSE,E/559/P,Andromeda,66,FALSE,354,2639,0,1180,0,Alhaino Rewmid,FALSE
8729_02,Europa,FALSE,E/559/P,Andromeda,20,FALSE,0,7759,18,4925,12685,Charda Rewmid,FALSE
8732_01,Earth,FALSE,F/1691/S,Andromeda,19,FALSE,193,251,0,165,0,Lestie Jacostaffey,FALSE
8733_01,Earth,FALSE,G/1406/S,Andromeda,24,FALSE,22,226,0,0,633,Leen Wolfernan,FALSE
8734_01,Earth,FALSE,G/1417/P,Cygnus,25,FALSE,0,0,707,1,0,Philia Johnshines,TRUE
8735_01,Earth,FALSE,F/1799/P,Andromeda,20,FALSE,227,0,1,0,707,Glasey Ryanglasey,FALSE
8736_01,Mars,TRUE,F/1800/P,Andromeda,18,FALSE,0,0,0,0,0,Meal Pota,TRUE
8736_02,Mars,FALSE,F/1800/P,Andromeda,20,FALSE,0,2,289,976,0,Tros Pota,TRUE
8741_01,Europa,TRUE,A/91/P,Andromeda,14,FALSE,0,0,0,0,0,Neutrak Alaring,TRUE
8741_02,Europa,FALSE,A/91/P,Virgo,49,FALSE,0,3853,0,245,178,Grasath Alaring,TRUE
8741_03,Europa,FALSE,A/91/P,Andromeda,49,FALSE,4,44,1401,1043,0,Hyaduma Stichseary,FALSE
8743_01,Earth,FALSE,F/1802/P,Virgo,19,FALSE,179,16,246,280,0,Isa Villenson,FALSE
8744_01,Earth,FALSE,E/570/S,Andromeda,53,FALSE,1613,0,0,0,7,Jilly Holton,FALSE
8749_01,Mars,FALSE,E/562/P,Andromeda,31,FALSE,947,83,19,0,0,Risps Cuche,FALSE
8750_01,Earth,FALSE,F/1804/P,Andromeda,18,FALSE,24,753,0,0,0,Eriey Carlsonney,FALSE
8751_01,Earth,FALSE,F/1694/S,Andromeda,24,FALSE,0,0,124,4,471,Byront Weavesend,FALSE
8752_01,Mars,FALSE,D/272/P,Andromeda,35,FALSE,2758,0,1,0,0,Koops Strad,FALSE
8753_01,Earth,FALSE,F/1805/P,Andromeda,27,FALSE,0,0,0,545,89,Lynnee Sellentry,FALSE
8753_02,Earth,FALSE,F/1805/P,Andromeda,38,FALSE,22,9,40,732,0,Garyan Sellentry,FALSE
8753_03,Earth,FALSE,F/1805/P,Andromeda,23,FALSE,0,0,9,69,1157,Min Sellentry,FALSE
8754_01,Earth,FALSE,G/1408/S,Andromeda,22,FALSE,151,0,613,6,0,Camiet Popelazquez,FALSE
8755_01,Europa,TRUE,D/265/S,Virgo,38,FALSE,0,0,0,0,0,Ionons Alvercal,TRUE
8757_01,Earth,FALSE,G/1409/S,Andromeda,28,FALSE,1,1484,210,0,5,Vine Danielps,TRUE
8759_01,Mars,FALSE,F/1695/S,Andromeda,25,FALSE,520,0,139,0,77,Tart Chate,FALSE
8759_02,Mars,FALSE,F/1695/S,Andromeda,45,FALSE,74,0,0,1130,22,Crios Chate,FALSE
8760_01,Earth,FALSE,F/1696/S,Andromeda,22,FALSE,804,0,0,0,0,Tance Alvasquez,FALSE
8762_01,Earth,FALSE,G/1410/S,Andromeda,30,FALSE,32,180,497,0,99,Benry Cardner,TRUE
8764_01,Mars,TRUE,F/1697/S,Virgo,25,FALSE,0,0,0,0,0,Zers Gene,TRUE
8766_01,Mars,TRUE,F/1807/P,Andromeda,24,FALSE,0,0,0,0,0,Fles Mine,TRUE
8769_01,Mars,FALSE,F/1700/S,Andromeda,44,FALSE,1,0,2080,11,0,Chon Ches,TRUE
8770_01,Earth,FALSE,F/1808/P,Andromeda,6,FALSE,0,0,0,0,0,Hughan Waderoachez,FALSE
8770_02,Earth,TRUE,F/1808/P,Andromeda,0,FALSE,0,0,0,0,0,Walley Waderoachez,TRUE
8770_03,Earth,FALSE,G/734/S,Cygnus,14,FALSE,476,14,0,328,8,Sony Morgerson,FALSE
8770_04,Earth,FALSE,F/1808/P,Andromeda,37,FALSE,0,0,11,1028,7,Sandie Morgerson,FALSE
8770_05,Earth,FALSE,F/1808/P,Andromeda,15,FALSE,0,912,82,5,0,Millia Morgerson,FALSE
8770_06,Earth,FALSE,F/1808/P,Andromeda,0,FALSE,0,0,0,0,0,Nadie Waderoachez,TRUE
8770_07,Earth,FALSE,F/1808/P,Andromeda,17,FALSE,0,810,66,0,0,Raque Waderoachez,TRUE
8771_01,Earth,FALSE,G/1421/P,Andromeda,58,FALSE,0,805,3,3,0,Ebonya Boyersons,FALSE
8772_01,Europa,TRUE,B/339/S,Virgo,15,FALSE,0,0,0,0,0,Alraium Disivering,TRUE
8772_02,Europa,FALSE,G/734/S,Virgo,53,FALSE,0,1127,0,3939,0,Naosura Motled,FALSE
8773_01,Mars,FALSE,D/274/P,Andromeda,29,FALSE,257,0,782,8,3,Gorn Ica,FALSE
8774_01,Earth,TRUE,G/1412/S,Andromeda,24,FALSE,0,0,0,0,0,Jennyn Gentledges,TRUE
8776_01,Earth,FALSE,E/574/S,Andromeda,40,FALSE,0,0,286,6,570,Winia Headardyer,TRUE
8779_01,Earth,FALSE,G/1413/S,Virgo,21,FALSE,2,0,0,634,0,Dandra Brensonsen,FALSE
8780_01,Earth,FALSE,G/1414/S,Andromeda,30,FALSE,0,114,0,726,67,Dory Bryangton,FALSE
8781_01,Earth,FALSE,G/1415/S,Andromeda,20,FALSE,0,91,2,623,93,Kencey Flowensley,FALSE
8782_01,Mars,TRUE,F/1701/S,Andromeda,20,FALSE,0,0,0,0,0,Ale Butty,TRUE
8783_01,Mars,FALSE,D/276/P,Andromeda,18,FALSE,697,0,25,0,61,Pebix Wate,FALSE
8783_02,Mars,TRUE,D/276/P,Andromeda,36,FALSE,0,0,0,0,0,Graw Wate,TRUE
8785_01,Earth,FALSE,F/1810/P,Andromeda,20,FALSE,874,0,80,0,0,Jamela Llobsoney,FALSE
8785_02,Earth,FALSE,G/1422/P,Andromeda,4,FALSE,0,0,0,0,0,Caseya Llobsoney,TRUE
8786_01,Europa,TRUE,B/284/P,Virgo,59,FALSE,0,0,0,0,0,Sadir Fringearty,TRUE
8787_01,Earth,FALSE,G/1416/S,Andromeda,20,FALSE,11,0,0,843,0,Alraium Disivering,FALSE
8789_01,Earth,FALSE,G/1417/S,Virgo,4,FALSE,0,0,0,0,0,Hollie Cartez,FALSE
8789_02,Earth,FALSE,E/576/S,Andromeda,23,FALSE,0,565,0,35,188,Monard Cartez,TRUE
8790_01,Europa,FALSE,D/277/P,Virgo,25,FALSE,698,4978,0,146,0,Charaz Fawnsive,TRUE
8791_01,Earth,FALSE,F/1812/P,Cygnus,20,FALSE,0,571,82,0,0,Jerrye Meleon,FALSE
8794_01,Earth,FALSE,E/563/P,Andromeda,22,FALSE,0,0,637,0,50,Rence Slatessen,TRUE
8796_01,Earth,FALSE,G/1418/S,Andromeda,6,FALSE,0,0,0,0,0,Daisya Traverdy,TRUE
8796_02,Earth,FALSE,F/1704/S,Andromeda,14,FALSE,588,144,1,0,168,Hillie Jorden,FALSE
8796_03,Earth,TRUE,G/1418/S,Andromeda,0,FALSE,0,0,0,0,0,Joya Jorden,FALSE
8796_04,Earth,TRUE,G/1418/S,Andromeda,4,FALSE,0,0,0,0,0,Gailia Jorden,FALSE
8796_05,Earth,FALSE,F/1704/S,Andromeda,37,FALSE,63,0,0,0,661,Berna Jorden,FALSE
8796_06,Earth,FALSE,F/1704/S,Andromeda,14,FALSE,0,1427,148,0,7,Felice Traverdy,TRUE
8796_07,Earth,FALSE,F/1704/S,Andromeda,34,FALSE,14,748,0,41,0,Stene Bakerson,TRUE
8796_08,Earth,TRUE,G/1418/S,Virgo,3,FALSE,0,0,0,0,0,Dondy Traverdy,TRUE
8797_01,Earth,FALSE,F/1705/S,Cygnus,18,FALSE,0,3,110,588,0,Julies Bradamss,FALSE
8798_01,Earth,FALSE,F/1706/S,Andromeda,27,FALSE,1771,0,242,0,37,Guyl Mcculley,FALSE
8799_01,Earth,FALSE,G/1419/S,Andromeda,19,FALSE,0,0,855,11,42,Rossie Boltond,TRUE
8801_01,Earth,FALSE,F/1707/S,Andromeda,37,FALSE,10,557,51,83,0,Justie Vincenton,FALSE
8802_01,Europa,TRUE,D/266/S,Andromeda,29,FALSE,0,0,0,0,0,Nunkibi Unsible,TRUE
8805_01,Earth,FALSE,F/1815/P,Cygnus,37,FALSE,570,0,7,107,0,Elindy Rasmussony,FALSE
8806_01,Mars,FALSE,F/1708/S,Andromeda,32,FALSE,81,0,1363,0,0,Shood Clake,TRUE
8807_01,Earth,FALSE,G/1420/S,Cygnus,22,FALSE,0,0,0,617,0,Marix Polliamposs,FALSE
8808_01,Earth,FALSE,F/1816/P,Andromeda,38,FALSE,0,2532,0,204,0,Pristy Folemonley,TRUE
8809_01,Earth,FALSE,F/1817/P,Andromeda,24,FALSE,0,0,0,2019,117,Blance Cooperkins,FALSE
8811_01,Earth,FALSE,E/577/S,Cygnus,63,FALSE,0,0,80,0,2322,Karley Goods,FALSE
8812_01,Mars,TRUE,E/564/P,Andromeda,23,FALSE,0,0,0,0,0,Bar Part,FALSE
8813_01,Earth,FALSE,G/1421/S,Cygnus,41,FALSE,413,0,0,7,347,Alraium Disivering,FALSE
8815_01,Earth,FALSE,F/1818/P,Virgo,20,FALSE,0,0,0,335,957,Frey Tranklinay,FALSE
8816_01,Europa,TRUE,B/340/S,Andromeda,48,FALSE,0,0,0,0,0,Murzima Diouselt,TRUE
8816_02,Earth,TRUE,B/340/S,Virgo,44,FALSE,0,0,0,0,0,Mesatik Diouselt,TRUE
8816_03,Europa,TRUE,B/340/S,Virgo,15,FALSE,0,0,0,0,0,Merops Diouselt,TRUE
8816_04,Europa,TRUE,B/340/S,Virgo,29,FALSE,0,0,0,0,0,Astab Diouselt,TRUE
8816_05,Europa,FALSE,B/340/S,Andromeda,64,FALSE,0,1770,0,4111,180,Terops Diouselt,FALSE
8817_01,Earth,FALSE,G/1426/P,Andromeda,19,FALSE,586,10,0,30,0,Yola Mirezavis,FALSE
8818_01,Earth,TRUE,G/1427/P,Cygnus,28,FALSE,0,0,0,0,0,Andyn Ballocks,TRUE
8819_01,Earth,FALSE,G/1428/P,Andromeda,44,FALSE,857,0,1,8,17,Almary Sancasey,FALSE
8820_01,Earth,TRUE,G/1429/P,Andromeda,13,FALSE,0,0,0,0,0,Isaacy Hahnstoneal,TRUE
8821_01,Earth,FALSE,E/565/P,Andromeda,45,FALSE,198,454,1,0,4,Heremy Lewinez,TRUE
8822_01,Europa,FALSE,A/92/P,Virgo,25,FALSE,0,145,1359,492,205,Taram Spopting,FALSE
8823_01,Mars,TRUE,F/1710/S,Andromeda,19,FALSE,0,0,0,0,0,Stax Jamad,TRUE
8824_01,Earth,FALSE,F/1819/P,Andromeda,29,FALSE,128,0,130,132,473,Ruthy Whiters,FALSE
8825_01,Earth,TRUE,G/1422/S,Virgo,21,FALSE,0,0,0,0,0,Iree Halexandez,TRUE
8826_01,Europa,FALSE,C/290/P,Virgo,13,FALSE,1212,4485,0,4016,57,Marin Hednigic,FALSE
8826_02,Europa,FALSE,C/290/P,Virgo,25,FALSE,1369,310,3,4502,377,Nusakab Hednigic,FALSE
8826_03,Europa,FALSE,C/290/P,Andromeda,46,FALSE,1384,229,0,1572,1,Aston Hednigic,FALSE
8827_01,Earth,FALSE,F/1820/P,Virgo,37,FALSE,88,0,719,88,0,Rickie Mclarseney,TRUE
8828_01,Earth,FALSE,F/1711/S,Virgo,19,FALSE,0,6,0,0,1179,Charly Robersondez,TRUE
8830_01,Mars,FALSE,E/578/S,Andromeda,29,FALSE,230,0,1404,464,0,Rankes Vloaf,FALSE
8830_02,Mars,TRUE,F/1712/S,Andromeda,21,FALSE,0,0,0,0,0,Pon Vloaf,TRUE
8831_01,Mars,TRUE,F/1713/S,Andromeda,13,FALSE,0,0,0,0,0,Yaphex Beake,TRUE
8833_01,Earth,TRUE,G/1424/S,Virgo,15,FALSE,0,0,0,0,0,Jennya Vanglis,TRUE
8834_01,Earth,FALSE,F/1715/S,Andromeda,42,FALSE,4,0,0,0,792,Milda Howayery,FALSE
8835_01,Earth,TRUE,G/1425/S,Andromeda,24,FALSE,0,0,0,0,0,Shalle Bartines,FALSE
8836_01,Earth,FALSE,F/1821/P,Andromeda,26,FALSE,903,0,182,0,27,Harlos Mcinton,FALSE
8836_02,Earth,TRUE,G/1430/P,Andromeda,19,FALSE,0,0,0,0,0,Jeron Mcinton,FALSE
8838_01,Earth,FALSE,G/1431/P,Andromeda,18,FALSE,0,181,628,0,0,Briam Chanash,TRUE
8840_01,Earth,FALSE,F/1716/S,Virgo,50,FALSE,0,433,4,0,2020,Naomin Litthews,FALSE
8841_01,Mars,TRUE,F/1822/P,Andromeda,28,FALSE,0,0,0,0,0,Asinch Derry,TRUE
8842_01,Europa,FALSE,D/267/S,Andromeda,24,FALSE,3,2910,0,112,36,Hekaron Amspring,TRUE
8843_01,Europa,FALSE,C/327/S,Andromeda,31,FALSE,0,927,0,2760,1,Zedares Rinicapead,FALSE
8844_01,Earth,FALSE,E/579/S,Virgo,19,FALSE,0,0,717,1,0,Jacky Wynneyerson,TRUE
8845_01,Earth,FALSE,F/1823/P,Andromeda,20,FALSE,735,0,0,41,1,Jorgie Coolez,FALSE
8845_02,Earth,FALSE,E/566/P,Andromeda,23,FALSE,0,1204,40,0,375,Paulah Coolez,FALSE
8848_01,Earth,FALSE,F/1824/P,Andromeda,19,FALSE,1037,0,40,0,0,Leos Lacke,TRUE
8849_01,Earth,TRUE,G/1427/S,Virgo,27,FALSE,0,0,0,0,0,Valex Chanash,TRUE
8850_01,Mars,FALSE,E/580/S,Andromeda,16,FALSE,1032,0,267,0,0,Koat Kie,FALSE
8852_01,Mars,TRUE,D/278/P,Andromeda,76,FALSE,0,0,0,0,0,Aark Homin,TRUE
